QueryId,DocumentId
269,clueweb12-1311wb-33-08941
269,clueweb12-0303wb-67-03969
269,clueweb12-0309wb-97-35349
269,clueweb12-0205wb-13-13097
269,clueweb12-1216wb-86-22813
270,clueweb12-1017wb-00-09202
270,clueweb12-1100wb-57-27703
270,clueweb12-0211wb-96-20805
270,clueweb12-0000wb-27-08116
270,clueweb12-0207wb-51-26475
270,clueweb12-0208wb-73-29961
270,clueweb12-0207wb-19-07109
270,clueweb12-0000wb-61-21764
270,clueweb12-0007wb-82-31155
270,clueweb12-1016wb-91-06656
270,clueweb12-1613wb-00-26839
270,clueweb12-1911wb-62-00871
270,clueweb12-0103wb-49-08795
270,clueweb12-0400wb-19-22156
270,clueweb12-0800tw-60-25986
270,clueweb12-1614wb-75-25268
270,clueweb12-0600tw-19-24481
270,clueweb12-1906wb-42-07505
270,clueweb12-1413wb-87-23191
270,clueweb12-1413wb-63-16705
271,clueweb12-1809wb-39-32472
271,clueweb12-1514wb-70-17029
271,clueweb12-1807wb-52-27446
271,clueweb12-0412wb-09-26713
271,clueweb12-0407wb-62-03646
271,clueweb12-1900wb-72-22657
271,clueweb12-1411wb-95-26033
271,clueweb12-1002wb-78-14906
271,clueweb12-0102wb-90-18305
271,clueweb12-1209wb-79-19112
271,clueweb12-1911wb-25-00792
271,clueweb12-1903wb-23-02924
271,clueweb12-1207wb-35-14501
271,clueweb12-0811wb-20-20695
271,clueweb12-0105wb-87-23412
271,clueweb12-0612wb-50-14766
271,clueweb12-1813wb-93-15193
271,clueweb12-1414wb-39-06410
271,clueweb12-1208wb-61-33015
271,clueweb12-1300tw-73-03979
272,clueweb12-0716wb-47-14955
272,clueweb12-1803wb-50-28482
272,clueweb12-1715wb-42-22699
272,clueweb12-1716wb-55-08354
272,clueweb12-1908wb-67-22114
272,clueweb12-0302wb-19-23315
272,clueweb12-1506wb-11-12748
272,clueweb12-0205wb-85-09206
272,clueweb12-1401wb-80-14496
272,clueweb12-0108wb-11-21372
272,clueweb12-0409wb-94-26746
272,clueweb12-0109wb-98-33721
272,clueweb12-0410wb-02-26495
272,clueweb12-0409wb-87-07356
272,clueweb12-0409wb-98-08118
272,clueweb12-0108wb-94-30982
272,clueweb12-0109wb-66-22020
272,clueweb12-0107wb-38-23612
272,clueweb12-0109wb-18-16631
272,clueweb12-0107wb-74-29154
273,clueweb12-0402wb-30-12263
273,clueweb12-0005wb-77-07112
273,clueweb12-0001wb-48-27670
273,clueweb12-0900tw-24-00069
273,clueweb12-1311wb-38-05589
273,clueweb12-0700wb-27-25206
273,clueweb12-0207wb-83-27100
273,clueweb12-1600wb-15-18297
273,clueweb12-1603wb-65-09667
273,clueweb12-0601wb-33-30695
273,clueweb12-0100wb-59-14960
273,clueweb12-0002wb-09-03418
273,clueweb12-0206wb-19-22840
273,clueweb12-0209wb-81-09820
273,clueweb12-0010wb-28-15534
273,clueweb12-0010wb-55-30539
273,clueweb12-0010wb-41-03149
273,clueweb12-0011wb-67-05236
273,clueweb12-0603wb-88-16011
273,clueweb12-0211wb-42-29176
274,clueweb12-1808wb-64-17222
274,clueweb12-0207wb-65-14047
274,clueweb12-0009wb-89-17952
274,clueweb12-1416wb-79-10043
274,clueweb12-0310wb-08-22738
274,clueweb12-0106wb-07-08861
274,clueweb12-0308wb-66-24620
274,clueweb12-1314wb-17-10452
274,clueweb12-0305wb-31-15293
274,clueweb12-0600wb-49-09810
274,clueweb12-0001wb-30-36595
274,clueweb12-0806wb-26-18355
274,clueweb12-0001wb-25-21651
274,clueweb12-0304wb-19-07732
274,clueweb12-0209wb-70-09408
274,clueweb12-1010wb-29-00440
274,clueweb12-1913wb-73-05012
274,clueweb12-0509wb-34-25029
274,clueweb12-0211wb-48-21411
274,clueweb12-0008wb-44-27881
275,clueweb12-0012wb-40-22964
275,clueweb12-1515wb-32-12764
275,clueweb12-0009wb-16-09722
275,clueweb12-0006wb-88-02715
275,clueweb12-1313wb-78-27055
275,clueweb12-0604wb-36-16193
275,clueweb12-0106wb-78-16052
275,clueweb12-0904wb-46-05732
275,clueweb12-0308wb-25-10478
275,clueweb12-0100wb-91-20016
275,clueweb12-0212wb-03-18259
275,clueweb12-0603wb-80-34421
275,clueweb12-1200tw-52-09085
275,clueweb12-0301wb-06-13780
275,clueweb12-0700tw-47-13827
275,clueweb12-1307wb-59-32262
275,clueweb12-1207wb-26-16972
275,clueweb12-0211wb-58-20293
275,clueweb12-1205wb-05-21352
275,clueweb12-1205wb-29-26817
276,clueweb12-0000wb-00-37000
276,clueweb12-0716wb-73-10065
276,clueweb12-1615wb-72-27873
276,clueweb12-1204wb-01-19175
276,clueweb12-1805wb-82-20983
276,clueweb12-1804wb-02-29484
276,clueweb12-0307wb-97-28102
276,clueweb12-1111wb-37-11068
276,clueweb12-0003wb-65-20765
276,clueweb12-1204wb-01-19161
276,clueweb12-1201tw-00-01304
276,clueweb12-0101wb-71-02552
276,clueweb12-0104wb-28-11555
276,clueweb12-0805wb-13-01645
276,clueweb12-1906wb-51-14863
276,clueweb12-0901wb-26-22079
276,clueweb12-0717wb-19-13775
276,clueweb12-0311wb-86-30294
276,clueweb12-0607wb-26-19211
276,clueweb12-0010wb-58-17252
277,clueweb12-0502wb-62-17931
277,clueweb12-1705wb-88-22950
277,clueweb12-0103wb-84-20844
277,clueweb12-0103wb-77-17176
277,clueweb12-0012wb-14-02407
277,clueweb12-0404wb-36-10803
277,clueweb12-1215wb-85-21936
277,clueweb12-0503wb-08-22357
277,clueweb12-0608wb-40-28678
277,clueweb12-0305wb-48-22678
277,clueweb12-1808wb-45-19921
277,clueweb12-0301wb-14-09666
277,clueweb12-1900wb-22-20924
277,clueweb12-1209wb-62-01156
277,clueweb12-1207wb-45-05340
277,clueweb12-1605wb-15-06495
277,clueweb12-1716wb-76-13162
277,clueweb12-1909wb-02-03436
277,clueweb12-0004wb-42-13117
277,clueweb12-0202wb-49-26905
278,clueweb12-0807wb-58-29353
278,clueweb12-0917wb-95-17284
278,clueweb12-1503wb-08-11591
278,clueweb12-1508wb-41-00056
278,clueweb12-1616wb-14-21864
278,clueweb12-1505wb-69-05172
278,clueweb12-0807wb-55-12894
278,clueweb12-0404wb-40-32307
278,clueweb12-1106wb-96-18424
278,clueweb12-1610wb-36-05991
278,clueweb12-1100wb-66-03942
278,clueweb12-0814wb-38-04242
278,clueweb12-1913wb-12-13946
278,clueweb12-1103wb-34-02903
278,clueweb12-0001wb-57-36942
278,clueweb12-1912wb-43-02593
278,clueweb12-1912wb-66-29763
278,clueweb12-1012wb-72-16579
278,clueweb12-1013wb-03-09974
278,clueweb12-1201wb-30-01977
279,clueweb12-0112wb-11-29233
279,clueweb12-1101wb-40-01520
279,clueweb12-0915wb-08-04384
279,clueweb12-1304wb-50-11611
279,clueweb12-0002wb-70-16736
279,clueweb12-1003wb-43-08860
279,clueweb12-0101wb-35-18999
279,clueweb12-0108wb-99-17118
279,clueweb12-0808wb-65-21090
279,clueweb12-1306wb-02-02797
279,clueweb12-1103wb-38-07264
279,clueweb12-0101wb-26-11420
279,clueweb12-0108wb-06-12453
279,clueweb12-0301wb-32-27575
279,clueweb12-0009wb-28-15151
279,clueweb12-0812wb-91-17552
279,clueweb12-0400wb-18-19371
279,clueweb12-1515wb-11-14541
279,clueweb12-0112wb-03-22834
279,clueweb12-0010wb-14-25763
280,clueweb12-0208wb-97-14862
280,clueweb12-0206wb-42-02212
280,clueweb12-0212wb-31-16624
280,clueweb12-1705wb-86-03891
280,clueweb12-1808wb-11-27687
280,clueweb12-1906wb-76-25503
280,clueweb12-1601wb-68-06075
280,clueweb12-1716wb-65-02194
280,clueweb12-0400wb-89-20736
280,clueweb12-1201tw-28-07773
280,clueweb12-0111wb-18-12369
280,clueweb12-1106wb-97-04109
280,clueweb12-0908wb-40-14832
280,clueweb12-0910wb-76-10691
280,clueweb12-0008wb-86-14821
280,clueweb12-0806wb-37-19932
280,clueweb12-0009wb-43-29492
280,clueweb12-1813wb-98-00892
280,clueweb12-1901wb-38-32775
280,clueweb12-0206wb-34-07681
281,clueweb12-1904wb-40-05795
281,clueweb12-1904wb-73-15316
281,clueweb12-1905wb-73-23015
281,clueweb12-1313wb-20-00990
281,clueweb12-0700tw-01-08584
281,clueweb12-1020wb-63-15658
281,clueweb12-0707wb-88-07316
281,clueweb12-0918wb-21-12096
281,clueweb12-1717wb-04-14339
281,clueweb12-0804wb-78-22859
281,clueweb12-1800tw-12-05504
281,clueweb12-0704wb-95-03425
281,clueweb12-1812wb-82-20443
281,clueweb12-1900wb-38-06736
281,clueweb12-0203wb-62-05067
281,clueweb12-0210wb-61-11053
281,clueweb12-0900tw-23-13239
281,clueweb12-0208wb-21-21245
281,clueweb12-1411wb-42-18086
281,clueweb12-1906wb-17-27679
282,clueweb12-0913wb-55-26324
282,clueweb12-0205wb-00-27815
282,clueweb12-0602wb-10-29421
282,clueweb12-0601wb-74-24002
282,clueweb12-0004wb-93-01861
282,clueweb12-1109wb-06-11863
282,clueweb12-1109wb-89-24535
282,clueweb12-1110wb-41-18108
282,clueweb12-1110wb-32-13224
282,clueweb12-1109wb-19-24304
282,clueweb12-1904wb-55-06973
282,clueweb12-1015wb-53-03933
282,clueweb12-0409wb-10-16221
282,clueweb12-0711wb-61-13352
282,clueweb12-1715wb-61-23914
282,clueweb12-0800tw-74-00069
282,clueweb12-0815wb-98-11176
282,clueweb12-1801wb-23-08954
282,clueweb12-0808wb-15-14291
282,clueweb12-1801wb-39-16968
283,clueweb12-1611wb-40-23987
283,clueweb12-0602wb-83-10527
283,clueweb12-0500tw-12-14356
283,clueweb12-1200tw-10-08467
283,clueweb12-0211wb-02-24680
283,clueweb12-1611wb-71-28979
283,clueweb12-1103wb-44-22581
283,clueweb12-0305wb-04-01388
283,clueweb12-1509wb-02-12543
283,clueweb12-1509wb-50-22504
283,clueweb12-1509wb-79-13134
283,clueweb12-1509wb-83-07079
283,clueweb12-0505wb-68-24710
283,clueweb12-0511wb-64-00960
283,clueweb12-0702wb-70-29218
283,clueweb12-1914wb-03-12807
283,clueweb12-1006wb-84-15448
283,clueweb12-0302wb-64-29769
283,clueweb12-0301wb-66-28794
283,clueweb12-0301wb-99-23624
284,clueweb12-0916wb-38-12805
284,clueweb12-1905wb-91-17841
284,clueweb12-0303wb-10-05028
284,clueweb12-1905wb-32-14112
284,clueweb12-1905wb-08-03986
284,clueweb12-1906wb-58-21953
284,clueweb12-0705wb-00-24564
284,clueweb12-1906wb-82-11479
284,clueweb12-1907wb-09-05553
284,clueweb12-1906wb-42-19806
284,clueweb12-1612wb-54-33166
284,clueweb12-0818wb-53-24796
284,clueweb12-1906wb-10-00774
284,clueweb12-1906wb-17-19216
284,clueweb12-1908wb-01-26562
284,clueweb12-1808wb-13-12030
284,clueweb12-1906wb-10-00789
284,clueweb12-1906wb-51-10173
284,clueweb12-1906wb-16-11859
284,clueweb12-1905wb-83-26154
285,clueweb12-0605wb-31-24376
285,clueweb12-1313wb-79-02311
285,clueweb12-0202wb-97-32125
285,clueweb12-1201wb-28-14706
285,clueweb12-0409wb-15-07662
285,clueweb12-0409wb-15-07648
285,clueweb12-0408wb-88-15845
285,clueweb12-0409wb-27-14318
285,clueweb12-0210wb-60-34258
285,clueweb12-0210wb-65-31634
285,clueweb12-0210wb-53-11706
285,clueweb12-0111wb-03-19435
285,clueweb12-1002wb-20-06531
285,clueweb12-1913wb-94-08330
285,clueweb12-1814wb-59-03975
285,clueweb12-0200wb-30-05918
285,clueweb12-0512wb-44-22928
285,clueweb12-0602wb-69-12208
285,clueweb12-1806wb-25-05963
285,clueweb12-1602wb-98-18044
286,clueweb12-1310wb-96-25346
286,clueweb12-0201wb-96-17364
286,clueweb12-0909wb-95-03667
286,clueweb12-0604wb-10-13200
286,clueweb12-0604wb-70-08095
286,clueweb12-1118wb-71-26880
286,clueweb12-0606wb-59-05998
286,clueweb12-1902wb-48-03558
286,clueweb12-0204wb-64-25966
286,clueweb12-0102wb-41-13163
286,clueweb12-0200wb-84-21672
286,clueweb12-0209wb-67-19499
286,clueweb12-0204wb-88-26118
286,clueweb12-0707wb-41-29674
286,clueweb12-0604wb-43-12474
286,clueweb12-1303wb-04-08915
286,clueweb12-0604wb-70-08109
286,clueweb12-0409wb-19-25037
286,clueweb12-1609wb-77-05240
286,clueweb12-1105wb-29-01191
287,clueweb12-0400wb-70-21206
287,clueweb12-1801wb-39-01584
287,clueweb12-1907wb-40-18277
287,clueweb12-1906wb-47-14383
287,clueweb12-1906wb-47-14397
287,clueweb12-1906wb-81-31889
287,clueweb12-1907wb-61-18502
287,clueweb12-1907wb-69-20759
287,clueweb12-1907wb-43-20097
287,clueweb12-1908wb-80-00587
287,clueweb12-1908wb-85-20749
287,clueweb12-1904wb-88-13075
287,clueweb12-1904wb-88-13061
287,clueweb12-1907wb-00-20594
287,clueweb12-1907wb-32-21876
287,clueweb12-1906wb-11-30117
287,clueweb12-1906wb-08-20354
287,clueweb12-1905wb-53-04252
287,clueweb12-1906wb-23-07202
287,clueweb12-0906wb-88-19090
288,clueweb12-0005wb-44-21214
288,clueweb12-1908wb-76-19454
288,clueweb12-0409wb-72-29548
288,clueweb12-0102wb-86-02687
288,clueweb12-0008wb-50-22625
288,clueweb12-0209wb-06-07628
288,clueweb12-0205wb-33-33346
288,clueweb12-1809wb-54-16313
288,clueweb12-0405wb-47-05741
288,clueweb12-0912wb-69-01981
288,clueweb12-0910wb-83-16371
288,clueweb12-0003wb-92-23031
288,clueweb12-1400tw-45-18277
288,clueweb12-1814wb-72-06220
288,clueweb12-0503wb-74-32575
288,clueweb12-1400tw-45-08520
288,clueweb12-1416wb-46-27814
288,clueweb12-0713wb-69-22515
288,clueweb12-0700tw-06-05781
288,clueweb12-0917wb-25-27108
289,clueweb12-0709wb-58-09485
289,clueweb12-1102wb-28-16899
289,clueweb12-1813wb-62-31939
289,clueweb12-1911wb-62-31121
289,clueweb12-0914wb-49-12785
289,clueweb12-0208wb-85-25853
289,clueweb12-0801wb-98-33093
289,clueweb12-0805wb-12-00079
289,clueweb12-1911wb-40-14553
289,clueweb12-1500tw-93-18844
289,clueweb12-0303wb-68-20263
289,clueweb12-1100tw-16-17268
289,clueweb12-1607wb-46-09846
289,clueweb12-0304wb-45-26389
289,clueweb12-1715wb-16-09172
289,clueweb12-0804wb-85-40860
