QueryId,DocumentId
246,clueweb12-0406wb-98-34015
246,clueweb12-0013wb-75-12593
246,clueweb12-1012wb-57-04844
246,clueweb12-0405wb-54-18648
246,clueweb12-0412wb-21-29084
246,clueweb12-0406wb-97-04957
246,clueweb12-1218wb-32-18735
246,clueweb12-0210wb-70-24518
246,clueweb12-0208wb-30-31757
246,clueweb12-1414wb-79-13807
246,clueweb12-1414wb-86-09146
246,clueweb12-0611wb-01-29297
246,clueweb12-0211wb-30-06219
246,clueweb12-0002wb-44-00971
246,clueweb12-0201wb-62-13794
246,clueweb12-0608wb-75-18385
246,clueweb12-0003wb-12-28527
246,clueweb12-0211wb-30-06220
246,clueweb12-0009wb-79-28331
246,clueweb12-0107wb-65-14582
246,clueweb12-0609wb-36-03779
246,clueweb12-0206wb-10-33057
246,clueweb12-0409wb-30-27865
246,clueweb12-0002wb-50-04553
246,clueweb12-1413wb-75-36550
246,clueweb12-0205wb-63-10671
246,clueweb12-1801wb-26-01236
246,clueweb12-1600tw-04-01583
246,clueweb12-0100wb-68-33157
246,clueweb12-1903wb-96-07420
246,clueweb12-0406wb-87-34052
246,clueweb12-0609wb-34-31499
246,clueweb12-0609wb-58-26709
246,clueweb12-0002wb-67-32652
246,clueweb12-0002wb-42-27620
246,clueweb12-1611wb-15-25732
246,clueweb12-1611wb-18-24521
236,clueweb12-1409wb-00-13961
236,clueweb12-0008wb-27-14903
236,clueweb12-1416wb-31-00252
236,clueweb12-1002wb-65-12665
236,clueweb12-0005wb-65-18175
236,clueweb12-0208wb-74-15012
236,clueweb12-0813wb-23-09083
236,clueweb12-0916wb-66-20709
236,clueweb12-0012wb-53-16719
236,clueweb12-0908wb-82-08711
236,clueweb12-0701wb-20-28989
236,clueweb12-0012wb-91-12575
236,clueweb12-0502wb-47-00974
236,clueweb12-0104wb-18-13486
236,clueweb12-1603wb-44-24324
236,clueweb12-1610wb-78-23597
236,clueweb12-0400wb-81-12806
236,clueweb12-0300wb-25-17403
236,clueweb12-1714wb-88-02179
236,clueweb12-1207wb-96-19377
236,clueweb12-1905wb-93-18733
236,clueweb12-0810wb-06-05403
236,clueweb12-1805wb-00-05937
236,clueweb12-1514wb-31-20525
236,clueweb12-0109wb-84-10105
236,clueweb12-0501wb-69-28055
236,clueweb12-1404wb-54-16236
236,clueweb12-0201wb-63-33554
236,clueweb12-1409wb-00-13960
236,clueweb12-1906wb-60-05019
236,clueweb12-1813wb-80-14557
236,clueweb12-1716wb-44-10238
236,clueweb12-0807wb-97-06659
236,clueweb12-0403wb-58-12394
236,clueweb12-0913wb-18-20630
236,clueweb12-1612wb-90-29193
236,clueweb12-0510wb-79-19950
236,clueweb12-0914wb-68-01319
236,clueweb12-0716wb-92-21289
236,clueweb12-0012wb-76-24003
236,clueweb12-0202wb-83-22254
236,clueweb12-0003wb-78-08977
236,clueweb12-1018wb-77-09840
236,clueweb12-1900tw-52-14292
236,clueweb12-1814wb-85-22240
236,clueweb12-0111wb-16-24357
236,clueweb12-1714wb-61-05912
236,clueweb12-1707wb-40-16068
236,clueweb12-0409wb-02-24885
236,clueweb12-0901wb-18-20328
236,clueweb12-0602wb-52-30451
236,clueweb12-0305wb-54-26109
227,clueweb12-0914wb-14-13746
227,clueweb12-0409wb-70-14679
227,clueweb12-0400wb-45-19923
227,clueweb12-0610wb-74-19886
227,clueweb12-0506wb-77-11987
227,clueweb12-0011wb-37-19347
227,clueweb12-1205wb-61-29293
227,clueweb12-0005wb-02-15778
227,clueweb12-0407wb-03-05726
227,clueweb12-0400wb-61-15218
227,clueweb12-0612wb-66-17397
227,clueweb12-0211wb-67-18399
227,clueweb12-0508wb-52-15052
227,clueweb12-0507wb-65-04011
227,clueweb12-1415wb-63-11202
227,clueweb12-0010wb-78-08785
227,clueweb12-1111wb-02-08888
227,clueweb12-0208wb-10-16093
227,clueweb12-0608wb-80-03387
227,clueweb12-1700wb-55-07716
227,clueweb12-0601wb-40-07774
227,clueweb12-1102wb-74-01532
227,clueweb12-1507wb-11-04086
227,clueweb12-0509wb-36-16776
227,clueweb12-0605wb-58-23580
227,clueweb12-0206wb-46-13213
227,clueweb12-0602wb-16-10553
227,clueweb12-0510wb-38-00145
227,clueweb12-0703wb-32-31316
227,clueweb12-0202wb-13-27495
227,clueweb12-0506wb-07-08695
227,clueweb12-1504wb-81-12863
227,clueweb12-1505wb-26-08414
227,clueweb12-1505wb-26-08428
227,clueweb12-1504wb-48-14915
227,clueweb12-1504wb-14-09891
227,clueweb12-1506wb-75-05171
227,clueweb12-1506wb-05-18793
227,clueweb12-1516wb-22-20126
227,clueweb12-1506wb-50-01517
227,clueweb12-1506wb-50-01559
227,clueweb12-1504wb-48-14901
227,clueweb12-0706wb-41-28948
227,clueweb12-1316wb-18-16955
227,clueweb12-1316wb-33-16545
227,clueweb12-0011wb-06-13384
227,clueweb12-0004wb-70-22994
227,clueweb12-0004wb-86-23091
227,clueweb12-1507wb-88-26402
227,clueweb12-0409wb-89-19058
227,clueweb12-0500wb-68-12439
227,clueweb12-1100tw-95-02319
227,clueweb12-0601wb-35-02608
227,clueweb12-0503wb-78-10706
204,clueweb12-0300wb-98-20074
204,clueweb12-1512wb-63-02073
204,clueweb12-1512wb-87-09536
204,clueweb12-1209wb-79-28735
204,clueweb12-1208wb-62-05131
204,clueweb12-1211wb-53-27050
204,clueweb12-1801wb-85-15691
204,clueweb12-1209wb-22-00167
204,clueweb12-0103wb-16-10147
204,clueweb12-0207wb-85-00335
204,clueweb12-1211wb-30-02358
204,clueweb12-1210wb-17-01493
204,clueweb12-1801wb-68-09002
204,clueweb12-1210wb-73-28398
204,clueweb12-1308wb-66-17902
204,clueweb12-0304wb-27-03544
204,clueweb12-0202wb-25-15698
204,clueweb12-0207wb-10-30448
204,clueweb12-0210wb-60-01147
204,clueweb12-1212wb-63-17269
204,clueweb12-1607wb-98-27514
204,clueweb12-0200wb-52-06045
204,clueweb12-0005wb-51-30122
204,clueweb12-0108wb-39-17157
204,clueweb12-0902wb-68-19890
204,clueweb12-1606wb-70-14242
204,clueweb12-0208wb-53-06485
204,clueweb12-0701wb-25-10017
204,clueweb12-0005wb-81-13525
204,clueweb12-1211wb-29-03177
204,clueweb12-0207wb-81-27669
204,clueweb12-0002wb-34-12153
204,clueweb12-1112wb-17-28920
204,clueweb12-1209wb-21-02295
204,clueweb12-1207wb-30-12502
204,clueweb12-1211wb-04-16657
204,clueweb12-1810wb-62-25081
204,clueweb12-1308wb-72-09405
204,clueweb12-0900tw-81-15437
204,clueweb12-0405wb-05-16245
204,clueweb12-0007wb-32-33401
204,clueweb12-1209wb-88-20908
204,clueweb12-1109wb-33-11192
204,clueweb12-1116wb-13-20263
204,clueweb12-0007wb-30-23107
204,clueweb12-0110wb-31-04282
204,clueweb12-1600wb-62-16829
204,clueweb12-0004wb-91-19843
204,clueweb12-1408wb-45-21102
204,clueweb12-0102wb-32-04850
204,clueweb12-0207wb-29-08196
204,clueweb12-0003wb-37-10318
204,clueweb12-1020wb-68-23753
204,clueweb12-1300wb-25-11599
204,clueweb12-0001wb-76-22990
204,clueweb12-0109wb-54-09710
204,clueweb12-0200wb-79-24664
204,clueweb12-1213wb-67-03123
204,clueweb12-0005wb-65-23314
204,clueweb12-0111wb-46-24284
204,clueweb12-0106wb-78-20767
205,clueweb12-0812wb-07-15129
205,clueweb12-0800tw-07-18666
205,clueweb12-0506wb-31-30726
205,clueweb12-0403wb-95-09741
205,clueweb12-1614wb-35-28354
205,clueweb12-0210wb-94-21302
205,clueweb12-0008wb-12-23845
205,clueweb12-1901wb-60-07140
205,clueweb12-0202wb-46-09258
205,clueweb12-1013wb-53-22115
205,clueweb12-1905wb-50-19056
205,clueweb12-0102wb-47-14717
205,clueweb12-0106wb-12-13703
205,clueweb12-0105wb-57-02567
205,clueweb12-0402wb-08-35590
205,clueweb12-0209wb-66-00937
205,clueweb12-1002wb-19-23101
205,clueweb12-1810wb-70-01321
205,clueweb12-1706wb-41-18949
205,clueweb12-0007wb-36-30049
205,clueweb12-1407wb-40-01189
205,clueweb12-1513wb-74-27587
205,clueweb12-0111wb-08-19632
205,clueweb12-1809wb-10-02589
205,clueweb12-1810wb-12-01690
205,clueweb12-0303wb-75-17007
205,clueweb12-0301wb-14-26595
205,clueweb12-0013wb-82-15853
205,clueweb12-0609wb-23-22323
205,clueweb12-0911wb-16-06046
205,clueweb12-1603wb-09-04376
205,clueweb12-1902wb-45-19243
205,clueweb12-0408wb-62-31294
205,clueweb12-1300wb-54-07130
205,clueweb12-1103wb-56-03288
205,clueweb12-0919wb-54-06748
205,clueweb12-1515wb-87-00638
205,clueweb12-1000wb-01-12448
205,clueweb12-0206wb-53-34614
205,clueweb12-0205wb-02-17646
205,clueweb12-0111wb-93-11631
205,clueweb12-0102wb-20-15388
205,clueweb12-0013wb-05-08711
205,clueweb12-1415wb-97-21511
205,clueweb12-0715wb-51-29165
205,clueweb12-1603wb-83-13954
205,clueweb12-0111wb-84-31114
205,clueweb12-1900wb-59-00786
205,clueweb12-0300wb-06-02438
205,clueweb12-1406wb-79-00677
205,clueweb12-1100wb-42-09076
205,clueweb12-0112wb-13-17957
205,clueweb12-0700wb-46-24520
205,clueweb12-0804wb-10-06026
205,clueweb12-0403wb-59-11929
205,clueweb12-0301wb-26-08258
205,clueweb12-1413wb-78-15695
205,clueweb12-1805wb-80-28554
205,clueweb12-1003wb-75-01113
205,clueweb12-1414wb-43-23077
203,clueweb12-0500tw-26-08047
203,clueweb12-0803wb-21-07780
203,clueweb12-0501wb-93-24715
203,clueweb12-1400tw-55-13237
203,clueweb12-0712wb-43-02163
203,clueweb12-0409wb-56-33067
203,clueweb12-0000wb-02-27683
203,clueweb12-0700tw-72-11865
203,clueweb12-1200tw-36-07532
203,clueweb12-0702wb-13-23198
203,clueweb12-0400wb-84-11912
203,clueweb12-0807wb-64-18762
203,clueweb12-1700tw-41-12266
203,clueweb12-1205wb-29-13782
203,clueweb12-1800tw-36-13939
203,clueweb12-0305wb-49-06640
203,clueweb12-0103wb-27-32640
203,clueweb12-1800tw-54-04940
203,clueweb12-0715wb-16-01230
203,clueweb12-1515wb-83-17843
203,clueweb12-1101wb-02-00382
203,clueweb12-1616wb-49-07379
203,clueweb12-0708wb-37-02465
203,clueweb12-0003wb-66-00867
203,clueweb12-0103wb-91-09127
203,clueweb12-1100tw-30-02547
203,clueweb12-0002wb-56-15117
203,clueweb12-0310wb-22-09840
203,clueweb12-0202wb-27-03322
203,clueweb12-1503wb-37-03952
203,clueweb12-1102wb-50-27864
203,clueweb12-1002wb-85-05660
203,clueweb12-1413wb-00-06488
203,clueweb12-0406wb-39-10897
203,clueweb12-0400wb-04-26090
203,clueweb12-1808wb-26-16413
203,clueweb12-1500wb-54-05583
203,clueweb12-1800wb-54-04784
203,clueweb12-0010wb-41-11527
203,clueweb12-1901wb-09-09846
203,clueweb12-0914wb-46-11906
203,clueweb12-1013wb-11-02205
203,clueweb12-0702wb-49-33988
203,clueweb12-0111wb-62-17094
203,clueweb12-0500wb-47-17608
203,clueweb12-1505wb-24-17088
203,clueweb12-1209wb-04-05739
203,clueweb12-1501wb-94-11940
203,clueweb12-1410wb-90-04136
203,clueweb12-1901wb-00-09688
203,clueweb12-1309wb-10-22876
203,clueweb12-0008wb-76-24523
203,clueweb12-0002wb-20-08962
203,clueweb12-0002wb-33-15556
203,clueweb12-0905wb-52-13797
203,clueweb12-0301tw-23-04341
203,clueweb12-0102wb-12-23409
203,clueweb12-1217wb-85-07116
222,clueweb12-0902wb-86-04876
222,clueweb12-1513wb-98-01944
222,clueweb12-1515wb-08-17262
222,clueweb12-0900tw-35-21596
222,clueweb12-1900wb-22-18607
222,clueweb12-1514wb-91-11882
222,clueweb12-1310wb-37-11395
222,clueweb12-0914wb-74-00515
222,clueweb12-0204wb-97-24491
222,clueweb12-0900tw-93-07742
222,clueweb12-1010wb-45-10892
222,clueweb12-0900tw-26-04463
222,clueweb12-1803wb-73-18450
222,clueweb12-0207wb-90-06374
222,clueweb12-1910wb-87-19676
222,clueweb12-0710wb-68-06415
222,clueweb12-1103wb-87-21095
222,clueweb12-0712wb-42-11435
222,clueweb12-0013wb-06-27628
222,clueweb12-0104wb-64-25232
222,clueweb12-0004wb-38-32310
222,clueweb12-0504wb-60-32576
222,clueweb12-0610wb-28-10596
222,clueweb12-1804wb-26-23650
222,clueweb12-1204wb-10-26896
222,clueweb12-0705wb-96-10514
222,clueweb12-0411wb-02-28517
222,clueweb12-0103wb-75-15677
222,clueweb12-1311wb-32-12827
222,clueweb12-0705wb-70-03757
222,clueweb12-1514wb-78-07217
222,clueweb12-0706wb-22-03242
222,clueweb12-1300wb-32-23191
222,clueweb12-1803wb-73-18437
222,clueweb12-1012wb-55-16205
222,clueweb12-0602wb-78-33032
222,clueweb12-1020wb-40-01548
222,clueweb12-0010wb-11-09276
222,clueweb12-0707wb-16-08359
222,clueweb12-1905wb-47-03057
222,clueweb12-0406wb-60-12532
222,clueweb12-0608wb-54-00222
222,clueweb12-1103wb-56-11112
222,clueweb12-0206wb-08-04408
222,clueweb12-1907wb-44-19543
222,clueweb12-1601wb-61-19750
222,clueweb12-0506wb-38-03131
222,clueweb12-0800tw-27-19479
222,clueweb12-1101wb-46-10016
222,clueweb12-1600wb-93-15608
222,clueweb12-1805wb-17-33068
222,clueweb12-0711wb-77-21953
228,clueweb12-0400wb-49-24877
228,clueweb12-1716wb-60-23030
228,clueweb12-1716wb-13-29033
228,clueweb12-0401wb-12-00083
228,clueweb12-1504wb-24-11584
228,clueweb12-0811wb-35-15845
228,clueweb12-0001wb-98-18573
228,clueweb12-0004wb-00-05370
228,clueweb12-1006wb-18-01188
228,clueweb12-0107wb-62-29576
228,clueweb12-1412wb-82-15413
228,clueweb12-0811wb-49-03047
228,clueweb12-0000wb-45-33074
228,clueweb12-0919wb-17-07442
228,clueweb12-0502wb-91-17660
228,clueweb12-0101wb-83-17893
228,clueweb12-0311wb-78-00436
228,clueweb12-0609wb-56-11426
228,clueweb12-1111wb-64-16742
228,clueweb12-0405wb-88-23313
228,clueweb12-0101wb-02-11579
228,clueweb12-0404wb-42-20103
228,clueweb12-0919wb-14-28080
228,clueweb12-0101wb-92-25519
228,clueweb12-0401wb-12-00111
228,clueweb12-0312wb-25-09365
228,clueweb12-0400wb-80-25314
228,clueweb12-0408wb-01-06684
228,clueweb12-0013wb-51-09640
228,clueweb12-0406wb-03-17715
228,clueweb12-0100wb-22-00265
228,clueweb12-0401wb-70-27823
228,clueweb12-0010wb-11-19667
228,clueweb12-0013wb-22-19636
228,clueweb12-0013wb-45-03911
228,clueweb12-0012wb-38-22082
228,clueweb12-0406wb-33-28759
228,clueweb12-0100wb-22-00279
228,clueweb12-0010wb-45-28371
228,clueweb12-0600tw-21-01000
228,clueweb12-0013wb-33-27091
228,clueweb12-0406wb-72-32248
228,clueweb12-0100wb-31-23980
228,clueweb12-0101wb-21-07917
228,clueweb12-0911wb-89-11659
228,clueweb12-0309wb-81-04852
228,clueweb12-0410wb-37-22313
228,clueweb12-0101wb-63-09673
228,clueweb12-0101wb-46-28303
228,clueweb12-1803wb-92-11599
228,clueweb12-0105wb-92-13969
228,clueweb12-0100wb-77-16062
228,clueweb12-0403wb-76-04720
228,clueweb12-0403wb-82-01629
228,clueweb12-1008wb-38-24422
228,clueweb12-0005wb-77-23221
228,clueweb12-0912wb-24-28869
228,clueweb12-0307wb-90-23947
231,clueweb12-0007wb-51-17998
231,clueweb12-0807wb-03-19968
231,clueweb12-1003wb-99-15753
231,clueweb12-0007wb-63-08973
231,clueweb12-1316wb-06-14973
231,clueweb12-1603wb-00-09641
231,clueweb12-0108wb-52-04663
231,clueweb12-1704wb-46-25975
231,clueweb12-1400wb-87-01610
231,clueweb12-0304wb-00-29046
231,clueweb12-1814wb-03-14278
231,clueweb12-0512wb-22-05052
231,clueweb12-1802wb-99-13952
231,clueweb12-0710wb-95-25505
231,clueweb12-1904wb-14-14760
231,clueweb12-0000wb-66-01364
231,clueweb12-0406wb-44-06535
231,clueweb12-0916wb-97-05514
231,clueweb12-0302wb-56-24400
231,clueweb12-1806wb-41-08367
231,clueweb12-0006wb-60-00751
231,clueweb12-1013wb-32-18129
231,clueweb12-1013wb-39-06349
231,clueweb12-0105wb-20-13261
231,clueweb12-1416wb-61-06346
231,clueweb12-1111wb-35-11091
231,clueweb12-0807wb-36-04004
231,clueweb12-0812wb-01-02668
231,clueweb12-0609wb-59-28037
231,clueweb12-0919wb-54-02240
231,clueweb12-1002wb-99-02873
231,clueweb12-1805wb-98-28124
231,clueweb12-1909wb-35-02928
231,clueweb12-0805wb-08-08121
231,clueweb12-1105wb-06-08209
231,clueweb12-1610wb-39-28688
231,clueweb12-1111wb-95-16819
231,clueweb12-1516wb-08-08814
231,clueweb12-1216wb-08-06890
231,clueweb12-0815wb-71-19997
231,clueweb12-1800wb-86-20615
231,clueweb12-1604wb-64-10820
231,clueweb12-0010wb-93-02099
231,clueweb12-1604wb-49-16476
231,clueweb12-1904wb-62-05093
231,clueweb12-0103wb-67-11793
231,clueweb12-0908wb-53-03390
231,clueweb12-0909wb-60-03097
231,clueweb12-0304wb-07-14681
231,clueweb12-1616wb-76-04151
231,clueweb12-0805wb-41-18211
231,clueweb12-0605wb-20-02821
231,clueweb12-0107wb-72-26326
231,clueweb12-0107wb-64-19990
231,clueweb12-0101wb-55-19089
231,clueweb12-1904wb-28-18693
231,clueweb12-0100tw-53-14905
231,clueweb12-0404wb-51-12361
213,clueweb12-0307wb-13-30442
213,clueweb12-1800wb-83-20177
213,clueweb12-1700wb-05-29861
213,clueweb12-0206wb-13-28003
213,clueweb12-0206wb-18-15423
213,clueweb12-1808wb-96-08548
213,clueweb12-1808wb-93-09967
213,clueweb12-1808wb-58-12113
213,clueweb12-1809wb-08-19105
213,clueweb12-1809wb-01-33359
213,clueweb12-1809wb-32-28307
213,clueweb12-0202wb-67-06583
213,clueweb12-0102wb-69-07706
213,clueweb12-0817wb-26-11662
213,clueweb12-0816wb-90-19954
213,clueweb12-1809wb-56-16741
213,clueweb12-0107wb-76-22293
213,clueweb12-1808wb-96-08533
213,clueweb12-0816wb-82-11332
213,clueweb12-1809wb-40-31269
213,clueweb12-0812wb-60-28452
213,clueweb12-1813wb-48-01036
213,clueweb12-1611wb-27-06328
213,clueweb12-0701wb-40-16806
213,clueweb12-1806wb-63-06637
213,clueweb12-1809wb-08-19103
213,clueweb12-1814wb-15-29566
213,clueweb12-1809wb-03-17744
213,clueweb12-1812wb-58-26333
213,clueweb12-1808wb-75-24928
213,clueweb12-1806wb-63-30361
213,clueweb12-1813wb-34-04044
213,clueweb12-1808wb-66-08544
213,clueweb12-1002wb-17-00877
213,clueweb12-1813wb-27-17317
213,clueweb12-1808wb-96-08534
213,clueweb12-1812wb-50-03735
213,clueweb12-1210wb-73-24300
213,clueweb12-1809wb-32-28296
213,clueweb12-1809wb-41-30994
213,clueweb12-1810wb-57-04840
213,clueweb12-1905wb-94-00098
213,clueweb12-0205wb-87-00181
213,clueweb12-0906wb-90-01749
213,clueweb12-1407wb-36-23588
213,clueweb12-1506wb-55-03128
213,clueweb12-1800tw-15-05437
213,clueweb12-1014wb-81-03917
213,clueweb12-0600wb-39-07116
213,clueweb12-0208wb-24-22841
213,clueweb12-0000wb-77-26609
213,clueweb12-0201wb-65-20116
213,clueweb12-0710wb-42-23060
213,clueweb12-0905wb-13-08521
221,clueweb12-0405wb-89-04395
221,clueweb12-0312wb-22-12391
221,clueweb12-0006wb-23-20337
221,clueweb12-0305wb-62-13361
221,clueweb12-0605wb-51-28489
221,clueweb12-0102wb-31-05031
221,clueweb12-0108wb-82-10756
221,clueweb12-0311wb-25-07522
221,clueweb12-0103wb-36-29626
221,clueweb12-0311wb-46-23601
221,clueweb12-0408wb-94-26799
221,clueweb12-0311wb-40-25172
221,clueweb12-0405wb-70-11124
221,clueweb12-0311wb-88-04805
221,clueweb12-0011wb-71-10004
221,clueweb12-0307wb-50-22473
221,clueweb12-0405wb-70-37352
221,clueweb12-0004wb-23-02758
221,clueweb12-0303wb-53-27200
221,clueweb12-1900wb-77-11088
221,clueweb12-1111wb-96-03392
221,clueweb12-0403wb-33-06684
221,clueweb12-0012wb-65-04019
221,clueweb12-0101wb-82-10161
221,clueweb12-0012wb-23-03355
221,clueweb12-0605wb-19-08137
221,clueweb12-0106wb-25-32381
221,clueweb12-0920wb-00-03365
221,clueweb12-0101wb-56-05503
221,clueweb12-0716wb-07-17416
221,clueweb12-1908wb-88-16249
221,clueweb12-0404wb-23-16154
221,clueweb12-0709wb-53-15426
221,clueweb12-0101wb-14-06112
221,clueweb12-1717wb-34-09808
221,clueweb12-0101wb-56-05489
221,clueweb12-0404wb-20-02560
221,clueweb12-0101wb-34-11071
221,clueweb12-0704wb-13-02774
221,clueweb12-1713wb-36-25671
221,clueweb12-0916wb-12-07175
221,clueweb12-0110wb-56-32578
221,clueweb12-1100wb-38-21176
221,clueweb12-1810wb-19-13843
221,clueweb12-1800wb-44-00482
221,clueweb12-0606wb-20-15982
221,clueweb12-0601wb-35-05155
221,clueweb12-1514wb-75-15543
221,clueweb12-0911wb-56-01003
221,clueweb12-0101wb-25-05853
221,clueweb12-1913wb-28-31298
221,clueweb12-0105wb-94-18038
221,clueweb12-0013wb-14-10731
221,clueweb12-0013wb-81-03963
221,clueweb12-0013wb-58-07323
221,clueweb12-0100wb-63-04133
221,clueweb12-0103wb-94-05298
221,clueweb12-0101wb-65-12049
221,clueweb12-0101wb-43-14511
221,clueweb12-0808wb-73-19726
201,clueweb12-1310wb-04-16486
201,clueweb12-0915wb-34-01721
201,clueweb12-0401tw-16-02547
201,clueweb12-1500tw-87-15657
201,clueweb12-0800tw-17-25760
201,clueweb12-0901tw-08-02360
201,clueweb12-0909wb-35-26187
201,clueweb12-0810wb-64-06846
201,clueweb12-1100tw-55-13200
201,clueweb12-0909wb-96-26247
201,clueweb12-0401tw-03-21671
201,clueweb12-0400tw-34-18992
201,clueweb12-1700tw-22-12689
201,clueweb12-0902wb-72-11855
201,clueweb12-0906wb-09-33744
201,clueweb12-0906wb-96-33932
201,clueweb12-0713wb-35-13648
201,clueweb12-1102wb-91-12621
201,clueweb12-0904wb-71-24469
201,clueweb12-0714wb-00-13547
201,clueweb12-0908wb-09-14789
201,clueweb12-0508wb-36-14116
201,clueweb12-1716wb-66-00027
201,clueweb12-1211wb-15-11029
201,clueweb12-0200tw-42-04809
201,clueweb12-0900wb-98-24673
201,clueweb12-1205wb-61-24105
201,clueweb12-1007wb-48-27054
201,clueweb12-0006wb-96-02778
201,clueweb12-0916wb-00-04079
